	id	text	HS	TR	AG
314	515	illegal immigrant bangladesh afg r play havoc india high time mamtaamp immigration office take notif concern	1	0	1
315	516	repjayapal family bring kid country illegally would cant afford sendthemhome	1	0	0
316	517	scot express ruth davidson ur neither christian people ur brutal welfare cut snp please dont want migrant either	1	0	1
317	518	chi town	0	0	0
318	519	thank ice build wall	1	0	1
319	520	syrian regime set dispossess massive number refugee home accord refugee criterion mean agency cant facilitate return syria	0	0	0
320	521	fox news ingraham angle potus thats right man favorite president buildthewall stop invasion american first one flag one country ðÿ‡ºðÿ‡¸	1	0	1
321	522	stop illegals overcrowd u school free lunch free breakfast obama free medical mental get wic check immigration status never file asylum enter u stop asylum scam red nation rise trump maga send back	1	0	1
322	523	two face boris he power trip dosent care immigration may liar change l dont think	0	0	0
323	524	illegal immigrant find texas order city stash house one day via breitbart texas	0	0	0
324	525	trump administration say needs time meet deadline set federal judge reunite immigrant family meanwhile learn new detail small child separate parent release hostage	0	0	0
325	526	burqa think people best seem get confused worn western country fan know many people wear feel religious often surprising stegen immigrant parent try fit	0	0	0
326	527	border security borderpatrol immigration undocumented alien president trump sign executive order end catch release huge watch release	0	0	0
327	528	office rg god sake put india danger unchecked appeasement ur special community illegal migrant nation supreme	1	0	0
328	529	yearold girl molest immigrant detention center—twice krumpnazi traitor republican	0	0	0
329	530	merkel macron drop record lowsmacr merkel lose much influence calvin ignore lecture macro n bt mock himhard reality salv iorbankurz camp control migration debate visegrad guardian economist	0	0	0
330	531	un warn critical gap syrian refugee aid year unite nation	0	0	0
331	532	report warn intention angela merkel brussels expand eu ’ relocation scheme include vulnerable migrant african nation visegrad	0	0	0
332	533	glad save glad saved side border build wall never vote democrat	1	0	1
333	534	welcome irish immigrant favorite color green	0	0	0
334	535	refugee resist pressure go home	0	0	0
335	536	immigrant couple speaks ice detention	0	0	0
336	537	un pact offer hope world climate migrant unitednations	0	0	0
337	538	sky news leaveeuofficial stoneskynews illegal immigrant invader migrant desperate get uk escape war france maybe get free house free money freeload taxpayer work	1	0	1
338	539	gov mark dayton day loud say proud refugee welcome	1	0	1
339	540	potus must buildthatwall first ever msg twitter hope right real donald trump ever change abandon u u thats vote gem worry vote change potus man	1	0	0
340	541	sharyl attkisson hit bristol head cold hard truth immigration thanks sharyl past immigrant choose govt open border camp rd world trashbill clueless careless twit	0	0	0
341	542	ethiopian migrant italy	0	0	0
342	543	feel home place prospect stay wendell merry missionarylife	0	0	0
343	544	tulpa omega best thing need do calm control mind irreparable mistake wont make buildthatwall	1	0	0
344	545	home guinness ‘ ‹ give refugee asylum seeker new chance ireland ðÿº international beer day	0	0	0
345	546	look like population increase b million immigrant force go home stop brexit fbpe brexit guy verhofstadt waton garnier	0	0	0
346	547	happy friday world relief partner local church country provide disaster response health camp child development refugee support economic development camp peacebuilding reply let u know aspect work would like know	0	0	0
347	548	interested support immigrant child camp family ny c eastendtemple offering free immigrant accompaniment training wed august – pm learn provide direct camp meaningful support immigrant community rsvp	0	0	0
348	549	gut wrench piece syrian refugee child sell sham marriage rape	0	0	0
349	550	anti immigrant sheriff coin acha aaron cohen interview topic get sexual last	0	0	0
350	551	america want build wall speakerryanst build wall americast	1	0	0
351	552	mexican cartel hitman admit kill end across u via usi crime report realdonaldtrump need knowhousegop senate gop medium blackout build wall noamnesty nodaca deport keepamericanssafe	1	0	1
352	553	danmitre battlefield fortification	0	0	0
353	554	report plan change palestinian refugee status president soninlaw	0	0	0
354	555	still end sight african refugee crisis via issafrica refugee drchorn africa redsshoay nrchoa amnesty kenya imaana	0	0	0
355	556	bruce stanton different canada folk access white people human right take twelve german work pay tax order fund cost one migrant	1	0	0
356	557	du last year fight back abvp violence snatch dusu president post year send home vote thugs vote abvp nsui abvpkagundaraj	0	0	0
357	558	information senmajldr speaker ryan reason job people vote realdonaldtrump build wall incompetent complete mandate president party need walkaway	1	0	1
358	559	edmonton attacker identify yo somali refugee abdullahi hasan sharif know police chthis shock face ðÿ˜®ed	1	0	0
359	560	daily express sharia saw student loan put london us police force invite migrant join	1	0	0
360	561	welt ehunyadi sind kein flã¼gt linger illegal immigration sendthemback	1	0	0
361	562	need support make sure apache release reunite family community apache yet another undocumented immigrant right activist target detained use activism ice get away freemapache	0	0	0
362	563	country doom illegals vote build wall voterid vote republican	1	0	1
363	564	obama release ua c gangesters murder rapist u school time report trump maga red nation rise via fair immigration	0	0	0
364	565	immigrant	0	0	0
365	566	trump back migrant monte meeting	0	0	0
366	567	bgallozzi black love liberal always call people racist dont believe open border illegal immigration hurt american worker liberal anti american anti american dance grave read american kille	1	0	0
367	568	american taxpayer support illegal people responsibility deport build wall	1	0	1
368	569	distribute across pain europe send back morocco come migrant	1	0	0
369	570	cheng l make excuse u let run rampant city fake refugee dont give damn home country as emigration hurt africa mass immigration hurt europe	0	0	0
370	571	cnn fakenews washington post msnbc drivebymedia medium bias major medium get wrong report president trump call migrant animal anyone actually hear president	0	0	0
371	572	eu unhcrâ urge italy malta let drift migrant ship united nation	0	0	0
372	573	right year obamas weakness toward russia	0	0	0
373	574	katie kox ethiopian refugee country check news run life	0	0	0
374	575	rdrignac tweet swede quote country never immigration neighbour hood set alite	1	0	0
375	576	romania czech republic portugal poland high employment rate among migrant bear outside	0	0	0
376	577	satradwife fufubar super mom wif jessewooten ann coulter build wall end corruption deport deport deport	1	0	1
377	578	shakespeare play trumpers romeo juliet find like immigrant game lls well end armageddon much hillary grabbing pussy	0	0	0
378	579	long take cinco de mayo become national holiday th july become day mournful remembrance immigration invasion stop great replacement stoptheinvasion immigration secure border nodaca noamnesty build wall redwave redwave rise	1	0	0
379	580	worker colombian denso census arrive never see people excited realize get interview intheflesh immigrant	0	0	0
380	581	realdonaldtrump housegop nodaca without mandatory everify end illegal immigration reward illegals noamnesty keep family together deport illegal family together trump maga red nation rise	1	0	1
381	582	italy allow migrant land sicily	0	0	0
382	583	itv news learn greenland leave immigration rape violence meddling fool impose rule brave	1	0	0
